Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2023-11-05,Flat Barbell Bench Press,Chest,90.0,kgs,10,,,
2023-11-05,Flat Barbell Bench Press,Chest,90.0,kgs,7,,,
2023-11-05,Flat Barbell Bench Press,Chest,80.0,kgs,10,,,
2023-11-05,Flat Barbell Bench Press,Chest,80.0,kgs,8,,,
2023-11-05,Seated Row Machine,Back,55.0,kgs,10,,,
2023-11-05,Seated Row Machine,Back,73.0,kgs,10,,,
2023-11-05,Seated Row Machine,Back,77.0,kgs,10,,,
2023-11-05,Seated Row Machine,Back,82.0,kgs,10,,,
2023-11-05,Seated Row Machine,Back,86.0,kgs,8,,,
2023-11-05,Dumbbell Curl,Biceps,18.0,kgs,10,,,
2023-11-05,Dumbbell Curl,Biceps,18.0,kgs,7,,,
2023-11-05,Dumbbell Curl,Biceps,18.0,kgs,6,,,
2023-11-05,Wide Lat Cable Pulldown,Back,75.0,kgs,10,,,
2023-11-05,Wide Lat Cable Pulldown,Back,85.0,kgs,7,,,
2023-11-05,Wide Lat Cable Pulldown,Back,75.0,kgs,12,,,
2023-11-05,Hammer Preacher Curl,Biceps,12.0,kgs,12,,,
2023-11-05,Hammer Preacher Curl,Biceps,12.0,kgs,11,,,
2023-11-05,One Arm Rear Delt Cable,Shoulders,10.0,kgs,10,,,
2023-11-05,One Arm Rear Delt Cable,Shoulders,10.0,kgs,12,,,
2023-11-05,One Arm Rear Delt Cable,Shoulders,10.0,kgs,10,,,
2023-11-05,Dumbbell Concentration Curl,Biceps,12.0,kgs,12,,,
2023-11-05,Dumbbell Concentration Curl,Biceps,14.0,kgs,10,,,
2023-11-05,Dumbbell Overhead Triceps Extension,Triceps,14.0,kgs,10,,,
2023-11-05,Dumbbell Overhead Triceps Extension,Triceps,12.0,kgs,10,,,
2023-11-05,Dumbbell Concentration Curl,Biceps,14.0,kgs,8,,,
2023-11-05,Seated Dumbbell Lateral Raise,Shoulders,12.0,kgs,8,,,
2023-11-05,Dumbbell Overhead Triceps Extension,Triceps,12.0,kgs,10,,,
2023-11-05,Total Abdominal Machine,Abs,68.0,kgs,12,,,
2023-11-05,Total Abdominal Machine,Abs,59.0,kgs,10,,,
2023-11-05,Total Abdominal Machine,Abs,59.0,kgs,9,,,
2023-11-05,One Arm Cable Row,Back,35.0,kgs,12,,,
2023-11-05,One Arm Cable Row,Back,40.0,kgs,8,,,
2023-11-06,Flat Dumbbell Bench Press,Chest,18.0,kgs,15,,,
2023-11-06,Flat Dumbbell Bench Press,Chest,28.0,kgs,12,,,
2023-11-06,Flat Dumbbell Bench Press,Chest,34.0,kgs,12,,,
2023-11-06,Flat Dumbbell Bench Press,Chest,34.0,kgs,11,,,
2023-11-06,Flat Dumbbell Bench Press,Chest,34.0,kgs,9,,,
2023-11-06,Seated Machine Fly,Chest,75.0,kgs,9,,,
2023-11-06,Seated Machine Fly,Chest,75.0,kgs,8,,,
2023-11-06,Seated Machine Fly,Chest,75.0,kgs,7,,,
2023-11-06,Machine Shoulder Press,Shoulders,32.0,kgs,10,,,
2023-11-06,Machine Shoulder Press,Shoulders,46.0,kgs,12,,,
2023-11-06,Machine Shoulder Press,Shoulders,46.0,kgs,8,,,
2023-11-06,Machine Shoulder Press,Shoulders,41.0,kgs,9,,,
2023-11-06,Machine Shoulder Press,Shoulders,41.0,kgs,7,,,
2023-11-06,Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-11-06,Cable Face Pull,Shoulders,20.0,kgs,12,,,
2023-11-06,Cable Face Pull,Shoulders,22.5,kgs,12,,,
2023-11-06,Cable Face Pull,Shoulders,25.0,kgs,12,,,
2023-11-06,Front Dumbbell Raise,Shoulders,12.0,kgs,12,,,
2023-11-06,One Arm Front Cable Delt Raise,Shoulders,5.0,kgs,12,,,
2023-11-09,Hack Squat Machine 45deg,Legs,86.0,kgs,12,,,
2023-11-09,Hack Squat Machine 45deg,Legs,116.0,kgs,12,,,
2023-11-09,Hack Squat Machine 45deg,Legs,146.0,kgs,8,,,
2023-11-09,Hack Squat Machine 45deg,Legs,146.0,kgs,6,,,
2023-11-09,Hack Squat Machine 45deg,Legs,116.0,kgs,12,,,
2023-11-09,Wide Lat Cable Pulldown,Back,75.0,kgs,12,,,
2023-11-09,Wide Lat Cable Pulldown,Back,85.0,kgs,9,,,
2023-11-09,Wide Lat Cable Pulldown,Back,85.0,kgs,10,,,
2023-11-09,Lying Leg Curl Machine,Legs,75.0,kgs,12,,,
2023-11-09,Lying Leg Curl Machine,Legs,75.0,kgs,12,,,
2023-11-09,Lying Leg Curl Machine,Legs,75.0,kgs,10,,,
2023-11-09,Seated Row Machine,Back,86.0,kgs,9,,,
2023-11-09,Seated Row Machine,Back,82.0,kgs,9,,,
2023-11-09,Seated Row Machine,Back,82.0,kgs,7,,,
2023-11-09,Biceps Curl Machine,Biceps,41.0,kgs,12,,,
2023-11-09,Biceps Curl Machine,Biceps,41.0,kgs,7,,,
2023-11-09,Biceps Curl Machine,Biceps,41.0,kgs,9,,,
2023-11-09,Leg Extension Machine,Legs,110.0,kgs,14,,,
2023-11-09,Leg Extension Machine,Legs,110.0,kgs,12,,,
2023-11-10,Flat Barbell Bench Press,Chest,20.0,kgs,12,,,
2023-11-10,Flat Barbell Bench Press,Chest,60.0,kgs,12,,,
2023-11-10,Flat Barbell Bench Press,Chest,80.0,kgs,8,,,
